name,category,scientific_name,description,image_url,source_url,extra
Celastraceae,poisonous,,"The Celastraceae, also known as the staff-vine or bittersweet family, are a family of 99 genera and 1,350 species of herbs, vines, shrubs and small trees, belonging to the order Celastrales. The great majority of the genera are tropical, with only Celastrus (the staff vines), Euonymus (the spindles) and Maytenus widespread in temperate climates, and Parnassia (bog-stars) found in alpine and arctic climates. Of the 99 currently recognized genera of the family Celastraceae, 19 are native to Madagascar and these include at least 57 currently recognized species. Six of these 19 genera (Brexiella, Evonymopsis, Hartogiopsis, Polycardia, Ptelidium, and Salvadoropsis) are endemic to Madagascar.",https://upload.wikimedia.org/wikipedia/commons/b/b0/Celastrus_orbiculatus.jpg,https://en.wikipedia.org/wiki/Celastraceae,"{""wikipedia_title"": ""Celastraceae""}"
theobromine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Theobromine.svg/960px-Theobromine.svg.png,https://en.wikipedia.org/wiki/Theobromine,"{""wikipedia_title"": ""Theobromine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e9/Theobromine.svg""}"
caffeine,poisonous,,"Caffeine is a central nervous system (CNS) stimulant of the methylxanthine class and is the most commonly consumed psychoactive substance globally. It is mainly used for its eugeroic (wakefulness promoting), ergogenic (physical performance-enhancing), or nootropic (cognitive-enhancing) properties; it is also used recreationally or in social settings. Caffeine acts by blocking the binding of adenosine at a number of adenosine receptor types, inhibiting the centrally depressant effects of adenosine and enhancing the release of acetylcholine. Caffeine has a three-dimensional structure similar to that of adenosine, which allows it to bind and block its receptors. Caffeine also increases cyclic AMP levels through nonselective inhibition of phosphodiesterase, increases calcium release from intracellular stores, and antagonizes GABA receptors, although these mechanisms typically occur at concentrations beyond usual human consumption. Caffeine is a bitter, white crystalline purine, a methylxanthine alkaloid, and is chemically related to the adenine and guanine bases of deoxyribonucleic acid (DNA) and ribonucleic acid (RNA). It is found in the seeds, fruits, nuts, or leaves of a number of plants native to Africa, East Asia, and South America and helps to protect them against herbivores and from competition by preventing the germination of nearby seeds, as well as encouraging consumption by select animals such as honey bees. The most common sources of caffeine for human consumption are the tea leaves of the Camellia sinensis plant and the coffee bean, the seed of the Coffea plant. Some people drink beverages containing caffeine to relieve or prevent drowsiness and to improve cognitive performance. To make these drinks, caffeine is extracted by steeping the plant product in water, a process called infusion. Caffeine-containing drinks, such as tea, coffee, and cola, are consumed globally in high volumes. In 2020, almost 10 million tonnes of coffee beans were consumed globally. Caffeine is the world's most widely consumed psychoactive drug. Unlike most other psychoactive substances, caffeine remains largely unregulated and legal in nearly all parts of the world. Caffeine is seen as socially acceptable in most cultures and is encouraged in some. Caffeine has both positive and negative health effects. It can treat and prevent the premature infant breathing disorders bronchopulmonary dysplasia of prematurity and apnea of prematurity. Caffeine citrate is on the WHO Model List of Essential Medicines. It may confer a modest protective effect against some diseases, including Parkinson's disease. Caffeine can acutely improve reaction time and accuracy for cognitive tasks. Some people experience sleep disruption or anxiety if they consume caffeine, but others show little disturbance. Evidence of a risk during pregnancy is equivocal; some authorities recommend that pregnant women limit caffeine to the equivalent of two cups of coffee per day or less. Caffeine can produce a mild form of drug dependence – associated with withdrawal symptoms such as sleepiness, headache, and irritability – when an individual stops using caffeine after repeated daily intake. Tolerance develops to autonomic effects (blood pressure, heart rate, nervousness) and to alerting/vigilance benefits with regular use. Chronic exposure upregulates adenosine receptors, raising the effort threshold for allocating attention—even to mundane or previously enjoyable tasks—because habitual users operate from a lowered arousal baseline. Caffeine is classified by the US Food and Drug Administration (FDA) as generally recognized as safe. Lethal doses, over 10 grams per day for an adult, greatly exceed the typical dose of under 500 milligrams per day. The European Food Safety Authority reported that up to 400 mg of caffeine per day (around 5.7 mg/kg of body mass per day) does not raise safety concerns for non-pregnant adults, while intakes up to 200 mg per day for pregnant and lactating women do not raise safety concerns for the fetus or the breast-fed infants. A 6 ounce cup of coffee typically contains 50–175 mg of caffeine, depending on what ""bean"" (seed) is used (and how much), how it is roasted, and how it is prepared (e.g., drip, percolation, or espresso). Thus roughly 50–100 ordinary cups of coffee would be required to reach a lethal dose. However, pure powdered caffeine, which is available as a dietary supplement, can be lethal in tablespoon-sized amounts.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Caffeine_structure.svg/960px-Caffeine_structure.svg.png,https://en.wikipedia.org/wiki/Caffeine,"{""wikipedia_title"": ""Caffeine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/8c/Caffeine_structure.svg""}"
terpene,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/R%C3%A9sine.jpg,https://en.wikipedia.org/wiki/Terpene,"{""wikipedia_title"": ""Terpene""}"
Euonymus,poisonous,,"Euonymus is a genus of flowering plants in the staff vine family Celastraceae. Common names vary widely among different species and between different English-speaking countries, but include spindle (or spindle tree), burning-bush, strawberry-bush, wahoo, wintercreeper, or simply euonymus. It has about 140 species of deciduous and evergreen shrubs, small trees and lianas. They are mostly native to East Asia, extending to the Himalayas, and they are also distributed in Europe, Australasia, North America, and Madagascar. Fifty species are endemic to China.",https://upload.wikimedia.org/wikipedia/commons/9/96/Euonymus_europaeus.jpg,https://en.wikipedia.org/wiki/Euonymus,"{""wikipedia_title"": ""Euonymus""}"
Euphorbia pulcherrima,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Weihnachtsstern_-_gro%C3%9F.jpg/960px-Weihnachtsstern_-_gro%C3%9F.jpg,https://en.wikipedia.org/wiki/Euphorbia_pulcherrima,"{""wikipedia_title"": ""Poinsettia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e1/Weihnachtsstern_-_gro%C3%9F.jpg""}"
Sap,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Sap_of_Sansevieria_trifasciata.jpg/960px-Sap_of_Sansevieria_trifasciata.jpg,https://en.wikipedia.org/wiki/Plant_sap,"{""wikipedia_title"": ""Sap"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/16/Sap_of_Sansevieria_trifasciata.jpg""}"
Excoecaria agallocha,poisonous,,"Excoecaria agallocha, a mangrove species, belongs to the genus Excoecaria of the family Euphorbiaceae. The species has many common names, including blind-your-eye mangrove, blinding tree, buta buta tree, milky mangrove, poisonfish tree, and river poison tree. Most of the names refer to its toxic properties or its propensity to cause blindness when its latex comes into contact with the eyes. This plant grows in saline or brackish water in tropical mangrove forests, in a distribution bounded to the west by India, to the north by Bangladesh, to the south by Australia. Within Australia, it thrives from northern New South Wales along the northern coastline around to Western Australia. It can also be found along the coastlines of South China.",https://upload.wikimedia.org/wikipedia/commons/2/21/Excoecaria_agallocha_%28Blind_Your_Eye%29_W_IMG_6929.jpg,https://en.wikipedia.org/wiki/Excoecaria_agallocha,"{""wikipedia_title"": ""Excoecaria agallocha""}"
Galanthus nivalis,poisonous,,"Galanthus nivalis, the snowdrop or common snowdrop, is the best-known and most widespread of the 20 species in its genus, Galanthus. Snowdrops are among the first bulbs to bloom in spring and can form impressive carpets of white in areas where they are native or have been naturalised. They should not be confused with the snowflakes, in the genera Leucojum and Acis.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Galanthus_nivalis.jpg/960px-Galanthus_nivalis.jpg,https://en.wikipedia.org/wiki/Galanthus_nivalis,"{""wikipedia_title"": ""Galanthus nivalis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/23/Galanthus_nivalis.jpg""}"
phenanthridine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Phenanthridin_-_Phenanthridine.svg/960px-Phenanthridin_-_Phenanthridine.svg.png,https://en.wikipedia.org/wiki/Phenanthridine,"{""wikipedia_title"": ""Phenanthridine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fe/Phenanthridin_-_Phenanthridine.svg""}"
narciclasine,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Narciclasine.svg/960px-Narciclasine.svg.png,https://en.wikipedia.org/wiki/Narciclasine,"{""wikipedia_title"": ""Narciclasine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/23/Narciclasine.svg""}"
genetically modified potatoes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/a/a1/Genetic_engineering_logo.png,https://en.wikipedia.org/wiki/Genetically_modified_food,"{""wikipedia_title"": ""Genetically modified food""}"
Gelsemium sempervirens,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Gelsemium_sempervirens3.jpg/960px-Gelsemium_sempervirens3.jpg,https://en.wikipedia.org/wiki/Gelsemium_sempervirens,"{""wikipedia_title"": ""Gelsemium sempervirens"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fa/Gelsemium_sempervirens3.jpg""}"
Gelsemiaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Gelsemium_sempervirens3.jpg/960px-Gelsemium_sempervirens3.jpg,https://en.wikipedia.org/wiki/Gelsemiaceae,"{""wikipedia_title"": ""Gelsemiaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fa/Gelsemium_sempervirens3.jpg""}"
gamma-amino butyric acid,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/GABA_3D_ball.png/960px-GABA_3D_ball.png,https://en.wikipedia.org/wiki/Gamma-amino_butyric_acid,"{""wikipedia_title"": ""GABA"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/55/GABA_3D_ball.png""}"
Gloriosa superba,poisonous,,"Gloriosa superba is a species of flowering plant in the family Colchicaceae. Common names include flame lily, climbing lily, creeping lily, glory lily, gloriosa lily, tiger claw, and fire lily.",https://upload.wikimedia.org/wikipedia/commons/6/6a/Flame_Lily.jpg,https://en.wikipedia.org/wiki/Gloriosa_superba,"{""wikipedia_title"": ""Gloriosa superba""}"
tuberous,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Ullucus_tuberosus_%28South_Peru%29.jpg/960px-Ullucus_tuberosus_%28South_Peru%29.jpg,https://en.wikipedia.org/wiki/Tuber,"{""wikipedia_title"": ""Tuber"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f3/Ullucus_tuberosus_%28South_Peru%29.jpg""}"
rhabdomyolysis,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/RhabdoUrine.JPG/960px-RhabdoUrine.JPG,https://en.wikipedia.org/wiki/Rhabdomyolysis,"{""wikipedia_title"": ""Rhabdomyolysis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f7/RhabdoUrine.JPG""}"
ileus,poisonous,,Ileus is a disruption of the normal propulsive ability of the intestine. It can be caused by lack of peristalsis or by mechanical obstruction. The word 'ileus' derives from Ancient Greek εἰλεός (eileós) 'intestinal obstruction'. The term 'subileus' refers to a partial obstruction.,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Ileus2.png/960px-Ileus2.png,https://en.wikipedia.org/wiki/Ileus,"{""wikipedia_title"": ""Ileus"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/76/Ileus2.png""}"
respiratory depression,poisonous,,,,https://en.wikipedia.org/wiki/Respiratory_depression,"{""wikipedia_title"": ""Hypoventilation""}"
coagulopathy,poisonous,,"Coagulopathy (also called a bleeding disorder) is a condition in which the blood's ability to coagulate (form clots) is impaired. This condition can cause a tendency toward prolonged or excessive bleeding (bleeding diathesis), which may occur spontaneously or following an injury or medical and dental procedures. Coagulopathies are sometimes erroneously referred to as ""clotting disorders"", but a clotting disorder is the opposite, defined as a predisposition to excessive clot formation (thrombus), also known as a hypercoagulable state or thrombophilia.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Platelets2.JPG/960px-Platelets2.JPG,https://en.wikipedia.org/wiki/Coagulopathy,"{""wikipedia_title"": ""Coagulopathy"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/51/Platelets2.JPG""}"
